Chembl_id,SMILES,pIC50,MW,LogP,HBD,HBA,TPSA,RotBonds,ArRings,Rings,HeavyAtoms
CHEMBL5436101,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC(C)C)c23)c1,6.694648630553377,398.4660000000001,5.501600000000003,2,5,80.05000000000001,6,4,4,30
CHEMBL5394139,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CC4)c23)c1,7.4089353929735005,396.45000000000016,5.255600000000003,2,5,80.05000000000001,6,4,5,30
CHEMBL5423938,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCC4)c23)c1,6.209714835966758,410.4770000000002,5.645700000000003,2,5,80.05000000000001,6,4,5,31
CHEMBL5437181,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)c1,5.6020599913279625,424.50400000000025,6.035800000000004,2,5,80.05000000000001,6,4,5,32
CHEMBL5417638,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCCC4)c23)c1,6.58838029403677,438.5310000000003,6.425900000000004,2,5,80.05000000000001,6,4,5,33
CHEMBL5436057,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)c1,5.373659632624958,457.53400000000016,4.017300000000002,3,7,103.52000000000001,9,4,4,34
CHEMBL5427116,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)c1,6.010995384301463,481.60000000000025,5.967600000000005,2,6,83.29,8,4,5,36
CHEMBL5406494,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N(C)C)cc3)oc3ncnc(NCCO)c23)c1,7.161150909262744,443.5070000000002,4.151500000000003,3,7,103.52000000000001,8,4,4,33
CHEMBL5435463,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)cc3)oc3ncnc(NCCO)c23)c1,7.366531544420414,485.54400000000027,3.922100000000002,3,8,112.75000000000001,8,4,5,36
CHEMBL5430958,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(NCCO)c23)c1,7.602059991327962,498.5870000000003,3.8373000000000026,3,8,106.76,8,4,5,37
CHEMBL5409123,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N(C)CCN(C)C)cc3)oc3ncnc(NCCO)c23)c1,7.602059991327962,500.60300000000024,4.083300000000003,3,8,106.76,11,4,4,37
CHEMBL5428368,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)cc3)oc3ncnc(NC4CCCC4)c23)c1,7.1487416512809245,509.61000000000035,5.872400000000005,2,7,92.52000000000001,7,4,6,38
CHEMBL5440626,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(NC4CCCC4)c23)c1,7.795880017344075,522.6530000000004,5.787600000000006,2,7,86.53,7,4,6,39
CHEMBL5422135,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.096910013008056,574.6850000000003,5.578600000000006,3,8,106.76,9,5,6,43
CHEMBL5437343,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(NC4CCCCC4)c23)c1,7.508638306165727,536.6800000000004,6.177700000000006,2,7,86.53,7,4,6,40
CHEMBL5406792,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(NC)c23)c1,7.721246399047171,468.5610000000002,4.474800000000004,2,7,86.53,6,4,5,35
CHEMBL5429838,C=CC(=O)Nc1cccc(-c2c(-c3ccncc3)oc3ncnc(NC4CCCC4)c23)c1,6.628932137728263,425.49200000000025,5.430800000000003,2,6,92.94000000000001,6,4,5,32
CHEMBL5400012,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)nc3)oc3ncnc(NC4CCCC4)c23)c1,6.54515513999149,510.59800000000035,5.267400000000005,2,8,105.41000000000001,7,4,6,38
CHEMBL5441041,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)nc3)oc3ncnc(NC4CCCC4)c23)c1,7.275724130399211,523.6410000000004,5.182600000000004,2,8,99.42,7,4,6,39
CHEMBL5432716,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCOCC1,6.939302159646388,509.61000000000047,5.872400000000005,2,7,92.52000000000001,7,4,6,38
CHEMBL5431658,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCN(C)CC1,6.958607314841775,522.6530000000004,5.787600000000006,2,7,86.53,7,4,6,39
CHEMBL5398132,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1OCCN(C)C,6.651695136951839,511.62600000000043,5.976200000000005,2,7,92.52000000000001,10,4,5,38
CHEMBL5435372,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1OC1CCN(C)CC1,6.468521082957745,537.6640000000003,6.508800000000006,2,7,92.52000000000001,8,4,6,40
CHEMBL5432280,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N(C)CCN(C)C,7.494850021680094,524.6690000000004,6.033600000000006,2,7,86.53,10,4,5,39
CHEMBL5415196,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC)c23)ccc1N(C)CCN(C)C,6.950781977329818,470.5770000000003,4.720800000000004,2,7,86.53,9,4,4,35
CHEMBL5413423,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NCC)c23)ccc1N(C)CCN(C)C,7.244125144327507,484.6040000000003,5.110900000000004,2,7,86.53,10,4,4,36
CHEMBL5420948,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC(C)C)c23)ccc1N(C)CCN(C)C,7.602059991327962,498.6310000000003,5.499400000000005,2,7,86.53,10,4,4,37
CHEMBL5427961,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CC4)c23)ccc1N(C)CCN(C)C,7.602059991327962,496.61500000000035,5.2534000000000045,2,7,86.53,10,4,5,37
CHEMBL5416719,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NCCO)c23)ccc1N(C)CCN(C)C,6.774690718274137,500.60300000000035,4.083300000000002,3,8,106.76,11,4,4,37
CHEMBL5426811,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4CCC[C@H]4O)c23)ccc1N(C)CCN(C)C,7.552841968657781,540.6680000000003,5.004400000000003,3,8,106.76,10,4,5,40
CHEMBL5422592,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4CCC[C@@H]4O)c23)ccc1N(C)CCN(C)C,7.602059991327962,540.6680000000003,5.004400000000003,3,8,106.76,10,4,5,40
CHEMBL5403023,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4C[C@@H](O)C4)c23)ccc1N(C)CCN(C)C,7.119186407719209,526.6410000000003,4.614300000000003,3,8,106.76,10,4,5,39
CHEMBL5437854,C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H]4C[C@H](O)C4)c23)ccc1N(C)CCN(C)C,7.107905397309519,526.6410000000003,4.614300000000003,3,8,106.76,10,4,5,39
CHEMBL5415565,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(NCCOc4ccccc4)c23)c1,6.217527375833714,476.53600000000023,6.172200000000005,2,6,89.28000000000002,9,5,5,36
CHEMBL5400371,C#CCCC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(NC(=O)CCCCc5cc5=O)c4)n3)c(OC)c2)CC1,6.6777807052660805,643.1440000000002,5.323800000000004,2,9,125.99000000000001,14,4,5,46
CHEMBL5412768,COc1cc2ncnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,6.236572006437063,359.42900000000014,4.973300000000004,1,5,56.27000000000001,5,4,4,27
CHEMBL5413061,COc1cc2nc(C)nc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,4.698970004336019,373.4560000000002,5.281720000000004,1,5,56.27000000000001,5,4,4,28
CHEMBL5408234,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N(C)C)cc3)nc3ccc(Cl)cc23)c1,5.0,458.95300000000015,5.960900000000003,3,6,82.17999999999999,7,4,4,33
CHEMBL5404639,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccc(F)cc23)c1,5.889410289700751,497.5780000000003,5.132400000000004,3,7,85.41999999999999,7,4,5,37
CHEMBL5408255,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccc(F)cc2)CC1,6.818156412055227,679.5720000000001,5.626200000000005,1,9,109.66,8,5,6,44
CHEMBL5438940,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccc(F)c(F)c2)CC1,6.798602875679548,697.5620000000001,5.765300000000004,1,9,109.66,8,5,6,45
CHEMBL5404784,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccccc2F)CC1,6.841637507904751,679.5720000000001,5.626200000000004,1,9,109.66,8,5,6,44
CHEMBL5410384,CCOC(=O)c1c(-n2ccnc2)nc2ccc(Br)cc2c1N1CCN(c2ccccc2NS(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,6.860120913598763,729.5790000000002,6.505900000000005,1,9,109.66,8,5,6,47
CHEMBL5416668,N#Cc1c(-c2ccc3ncc(C(N)=O)c(Nc4cccc(Br)c4)c3c2)csc1N,6.309803919971486,464.34800000000007,5.022180000000002,3,6,117.82000000000001,4,4,4,29
CHEMBL5398753,O=C(CSc1nc2ccccc2c(=O)n1CCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,7.008773924307505,607.117,4.614200000000003,2,9,135.94,10,5,5,41
CHEMBL4091991,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,5.368556230986828,524.6020000000002,5.010320000000004,2,6,110.16,6,5,5,38
CHEMBL1236095,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC(F)(F)F)nc1-2,5.0,676.7440000000001,5.819000000000005,3,9,126.3,9,4,6,49
CHEMBL2165191,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,3.5257837359237447,408.45800000000025,2.710820000000001,2,7,96.16999999999999,5,3,4,30
CHEMBL4778541,CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1.Cl.Cl,4.698970004336019,432.3550000000001,4.913400000000005,1,5,64.22,3,4,4,29
CHEMBL3622821,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,5.0,380.374,2.9079000000000006,2,4,78.32,3,3,4,27
CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,5.0,560.4860000000001,5.354400000000004,2,8,95.09,8,3,4,38
CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,5.0,450.4650000000002,2.884500000000002,1,7,83.48,5,2,4,32
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,5.0,447.54300000000035,2.965820000000001,2,9,105.03999999999999,5,3,5,33
CHEMBL5523623,CCOC(=O)c1sc(N2N=C(c3ccc(Cl)cc3Cl)CC2c2ccc(OC)cc2)nc1C,7.39040559077478,490.41200000000026,6.299320000000005,0,7,64.02,6,3,4,32
CHEMBL5517879,COc1ccc(C2CC(c3ccc(Cl)cc3Cl)=NN2c2nc(C)c(C(=O)Nc3ccccc3)s2)cc1OC,7.488116639021126,567.4980000000002,7.383520000000005,1,7,76.05,7,4,5,38
CHEMBL5512476,COc1ccc(-c2cc(-c3ccc(C)cc3)nc(NN)n2)cc1,7.1487416512809245,306.369,3.413220000000001,2,5,73.06,4,3,3,23
CHEMBL5558572,C/C(=N\N1C(=O)CNC1=S)c1ccc(O)cc1O,4.635261444944601,265.294,0.5385000000000002,3,5,85.16000000000001,2,1,2,18
CHEMBL5557998,CCOC(=O)/C(C#N)=C(\c1ccc(O)cc1)N1CC(=O)N(/N=C(\C)c2ccc(O)cc2O)C1=S,4.9434762759209,480.50200000000024,2.4544800000000015,3,9,146.69,6,2,3,34
CHEMBL5532112,Cc1cc(Oc2ncnc3sc4c(c23)CCCCC4)ccc1Cl,7.552841968657781,344.8670000000001,5.714320000000003,0,4,35.010000000000005,2,3,4,23
CHEMBL5418423,NC(=O)CCn1cc(-c2ccc3ncnc(Nc4cc(O)c(F)cc4F)c3c2)nn1,7.136677139879544,411.3720000000001,2.4910999999999994,3,8,131.84000000000003,6,4,4,30
CHEMBL5558538,O=C(c1cccc(-c2ccc3ncnc(N4CCc5ccccc54)c3n2)c1)N1CCNCC1,6.638272163982407,436.5190000000002,3.431400000000001,1,6,74.25,3,4,6,33
CHEMBL5556531,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4)c23)c1,7.376750709602099,653.6700000000002,7.970100000000005,3,7,135.45000000000002,10,6,7,49
CHEMBL5566021,O=C(Nc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1ccccc1,4.249183157350245,367.45200000000006,4.655300000000003,3,2,56.92,3,4,5,28
CHEMBL5563782,O=C(Nc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1cccc(F)c1,4.021317434843056,385.44200000000006,4.794400000000003,3,2,56.92,3,4,5,29
CHEMBL5562124,O=C(Nc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1cccc(C(F)(F)F)c1,4.132709330145116,435.44900000000007,5.674100000000003,3,2,56.92,3,4,5,32
CHEMBL5560662,O=C(Nc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1cccc([N+](=O)[O-])c1,4.21939469416103,412.4490000000001,4.563500000000003,3,4,100.06,4,4,5,31
CHEMBL5555518,O=C(Nc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1ccc(F)c(C(F)(F)F)c1,4.0,453.4390000000001,5.813200000000003,3,2,56.92,3,4,5,33
CHEMBL5557335,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2ccccc2)cc1,4.0,381.4790000000001,4.997500000000003,2,2,48.13,3,4,5,29
CHEMBL5565832,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2cccc(F)c2)cc1,4.0,399.4690000000001,5.136600000000004,2,2,48.13,3,4,5,30
CHEMBL5568227,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2cccc(Cl)c2)cc1,4.0,415.9240000000001,5.6509000000000045,2,2,48.13,3,4,5,30
CHEMBL5531979,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1,4.0,449.4760000000001,6.016300000000004,2,2,48.13,3,4,5,33
CHEMBL5532149,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,4.0,426.47600000000017,4.905700000000004,2,4,91.27000000000001,4,4,5,32
CHEMBL5560064,CN1CCc2c([nH]c3ccccc23)C1c1ccc(NC(=O)c2ccc(F)c(C(F)(F)F)c2)cc1,4.0,467.4660000000001,6.155400000000004,2,2,48.13,3,4,5,34
CHEMBL5562868,O=C(Oc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1)c1ccccc1,4.288614620901548,368.43600000000004,4.622200000000003,2,3,54.12,3,4,5,28
CHEMBL5556316,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OC(=O)c1ccccc1,4.369673845196053,398.46200000000016,4.630800000000003,2,4,63.35,4,4,5,30
CHEMBL5568296,CN1CCc2c([nH]c3ccccc23)C1c1ccc(OC(=O)c2ccccc2)cc1,4.0,382.4630000000001,4.964400000000004,1,3,45.33,3,4,5,29
CHEMBL5523558,COc1cc(C2c3[nH]c4ccccc4c3CCN2C)ccc1OC(=O)c1ccccc1,4.057248079570186,412.48900000000015,4.973000000000003,1,4,54.559999999999995,4,4,5,31
CHEMBL5542156,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccccc1,4.0,384.47900000000016,4.990600000000003,2,3,46.28,5,4,5,29
CHEMBL5557733,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(C(C)(C)C)cc1,4.595850750790305,440.5870000000003,6.288100000000006,2,3,46.28,5,4,5,33
CHEMBL5555783,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccccc1F,4.0,402.46900000000016,5.129700000000004,2,3,46.28,5,4,5,30
CHEMBL5555395,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1,4.0,402.46900000000016,5.129700000000004,2,3,46.28,5,4,5,30
CHEMBL5532212,COC(=O)c1ccc(COc2ccc(C3NCCc4c3[nH]c3ccccc43)cc2OC)cc1,4.28424728317714,442.51500000000016,4.777200000000003,2,5,72.58,6,4,5,33
CHEMBL5567680,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,4.066765871285192,510.4430000000004,5.289800000000005,2,5,64.74000000000001,6,4,6,38
CHEMBL5561694,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1Cl,4.0,436.9140000000002,5.783100000000004,2,3,46.28,5,4,5,31
CHEMBL5562728,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)cc1Br,4.128660618900139,481.3650000000002,5.892200000000004,2,3,46.28,5,4,5,31
CHEMBL5555183,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(Br)c1,4.289374984939204,481.3650000000002,5.892200000000004,2,3,46.28,5,4,5,31
CHEMBL5568100,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(C#N)cc1F,4.093611078847169,427.4790000000002,5.001380000000004,2,4,70.07,5,4,5,32
CHEMBL5560045,COC(=O)c1ccc(COc2ccc(C3NCCc4c3[nH]c3ccccc43)cc2OC)c(F)c1,4.254847104923099,460.50500000000017,4.916300000000004,2,5,72.58,6,4,5,34
CHEMBL5563758,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(C#N)c1,4.0,427.4790000000002,5.001380000000004,2,4,70.07,5,4,5,32
CHEMBL5559904,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(OC(F)(F)F)c(Cl)c1,4.204885014369637,502.9200000000002,6.542600000000004,2,4,55.510000000000005,6,4,5,35
CHEMBL5560327,COc1cc(COc2ccc(C3NCCc4c3[nH]c3ccccc43)cc2OC)ccc1F,4.0,432.4950000000001,5.1383000000000045,2,4,55.510000000000005,6,4,5,32
CHEMBL5568299,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1ccc(F)c(C(F)(F)F)c1,4.0,470.4660000000002,6.148500000000004,2,3,46.28,5,4,5,34
CHEMBL5555046,COc1cc(C2NCCc3c2[nH]c2ccccc32)ccc1OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.714217726220605,520.4730000000002,7.028200000000004,2,3,46.28,5,4,5,37
CHEMBL5558740,COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,6.653060537301009,707.2460000000002,9.686319999999998,2,8,86.76,16,6,6,51
CHEMBL5517715,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCNCc1ccc(OCc2cccc(-c3ccccc3)c2C)c(C)c1,6.0,691.2470000000003,9.986139999999995,2,7,77.53000000000002,15,6,6,50
CHEMBL5564226,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,7.124360062995832,737.2720000000003,9.694919999999998,2,9,95.99000000000002,17,6,6,53
CHEMBL5558842,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.466482137983032,678.2080000000002,9.16932,2,8,90.42000000000002,14,6,6,49
CHEMBL5565051,COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,6.082704599054311,693.2190000000002,9.29622,2,8,86.76,15,6,6,50
CHEMBL5558630,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.0,709.2180000000003,8.91472,2,9,95.99000000000002,15,6,6,51
CHEMBL5560649,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.915423722065669,723.2450000000003,9.30482,2,9,95.99000000000002,16,6,6,52
CHEMBL5523403,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.830913642512977,751.2990000000002,10.085019999999995,2,9,95.99000000000002,18,6,6,54
CHEMBL5562753,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.083019952679618,765.3260000000002,10.475119999999992,2,9,95.99000000000002,19,6,6,55
CHEMBL5562572,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNC(=O)C1CCCCN1Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.0,862.4430000000001,10.466119999999991,2,10,116.30000000000001,19,6,7,62
CHEMBL5556032,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNC(=O)C1CCCCN1Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.0,876.47,10.85621999999999,2,10,116.30000000000001,20,6,7,63
CHEMBL5566977,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNC(=O)CN(C)Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.6219656775426685,822.3780000000003,9.543419999999998,2,10,116.30000000000001,20,6,6,59
CHEMBL5557155,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCCCNC(=O)CN(C)Cc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,6.0,864.4590000000002,10.713719999999991,2,10,116.30000000000001,23,6,6,62
CHEMBL5561232,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)N1CCN(Cc2c(OC)cc(OCc3cccc(-c4ccccc4)c3C)cc2OC)CC1,6.0,778.2810000000001,9.062720000000002,1,10,107.51,12,6,7,56
CHEMBL5556352,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNC(=O)C1CCCCN1Cc1ccc(OCc2cccc(-c3ccccc3)c2C)c(C)c1,6.0,830.445,11.147439999999989,2,8,97.84,18,6,7,60
CHEMBL5559858,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.0,650.1540000000002,8.389120000000005,2,8,90.42000000000002,12,6,6,47
CHEMBL5560076,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.0,664.1810000000003,8.779220000000002,2,8,90.42000000000002,13,6,6,48
CHEMBL5555620,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,7.000434511774017,692.2350000000002,9.559419999999998,2,8,90.42000000000002,15,6,6,50
CHEMBL5562495,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.475863623407432,706.2620000000003,9.949519999999996,2,8,90.42000000000002,16,6,6,51
CHEMBL5523580,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCCCNCc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.389872386924004,734.3160000000004,10.729719999999991,2,8,90.42000000000002,18,6,6,53
CHEMBL5537075,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCNC(=O)C1CCCCN1Cc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.0,789.3520000000002,9.550419999999999,2,9,110.73,15,6,7,57
CHEMBL5558514,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCNC(=O)CCN(C)Cc1ccc(-c2cccc(-c3ccccc3)c2C)nc1OC,6.461803421650545,791.3680000000002,9.798019999999998,2,9,110.73,19,6,6,57
CHEMBL5555786,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)N1CCN(Cc2ccc(-c3cccc(-c4ccccc4)c3C)nc2OC)CC1,6.0,719.2170000000001,8.537120000000005,1,9,101.94,9,6,7,52
CHEMBL5556281,COc1cc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCCCOc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,7.313363730737707,707.2460000000002,9.686319999999998,2,8,86.76,16,6,6,51
CHEMBL5559947,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCCNCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,7.425968732272281,737.2720000000003,9.694919999999998,2,9,95.99000000000002,17,6,6,53
CHEMBL4639202,Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC(C)(C)C(=O)O)cc2Cl)cccc1-c1ccccc1,6.0,555.0740000000003,7.2979000000000065,2,5,91.58,11,4,4,40
CHEMBL4089730,COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O,6.0,419.52500000000026,3.8703200000000013,2,5,72.48,10,3,3,31
CHEMBL5562445,CN1Cc2cc(COc3cccc(-c4n[nH]cc4-c4ccncc4)c3)ccc2C1=O,6.823908740944319,396.4500000000001,4.303300000000003,1,4,71.11,5,4,5,30
CHEMBL5567060,Fc1ccccc1COc1cccc(-c2n[nH]cc2-c2ccncc2)c1,7.657577319177793,345.37700000000007,4.856800000000003,1,3,50.8,5,4,4,26
CHEMBL5561729,Fc1ccccc1COc1cccc(-c2n[nH]cc2-c2ccncn2)c1,7.055517327849832,346.36500000000007,4.251800000000003,1,4,63.69,5,4,4,26
